Three-Digit ZIP Code,Year,Quarter,Index (NSA)
60,2021,1,188.52
60,2021,2,197.16
60,2021,3,208.48
60,2021,4,213.23
60,2022,1,215.93
60,2022,2,233.17
60,2022,3,236.86
60,2022,4,233.12
60,2023,1,237
60,2023,2,251.36
60,2023,3,256.56
60,2023,4,259.1
60,2024,1,263.22
60,2024,2,272.99
61,1995,1,100
61,1995,2,100.06
61,1995,3,102.76
61,1995,4,103.41
61,1996,1,103.87
61,1996,2,100.4
61,1996,3,97.68
61,1996,4,99.64
61,1997,1,98.03
61,1997,2,99.42
61,1997,3,102.32
61,1997,4,101.42
61,1998,1,106.13
61,1998,2,105.47
61,1998,3,106.96
61,1998,4,108.91
61,1999,1,111.51
61,1999,2,110.99
61,1999,3,114.37
61,1999,4,116.01
61,2000,1,116
61,2000,2,120.32
61,2000,3,124.42
61,2000,4,124.53
61,2001,1,128.12
61,2001,2,131.01
61,2001,3,133.01
61,2001,4,136.07
61,2002,1,138.02
61,2002,2,142.38
61,2002,3,146.72
61,2002,4,149.8
61,2003,1,150.83
61,2003,2,152.72
61,2003,3,156.84
61,2003,4,162.25
61,2004,1,165.03
61,2004,2,170.89
61,2004,3,176.45
61,2004,4,179.1
61,2005,1,183.25
61,2005,2,190.04
61,2005,3,194.58
61,2005,4,200.94
61,2006,1,199.01
61,2006,2,200.33
61,2006,3,200.59
61,2006,4,203.77
61,2007,1,203.98
61,2007,2,204.7
61,2007,3,203.62
61,2007,4,204.05
61,2008,1,203.55
61,2008,2,201.08
61,2008,3,194.8
61,2008,4,194.49
61,2009,1,196.38
61,2009,2,192.5
61,2009,3,188.07
61,2009,4,189.12
61,2010,1,187.46
61,2010,2,186.93
61,2010,3,189.63
61,2010,4,189.07
61,2011,1,187.15
61,2011,2,183.57
61,2011,3,182.95
61,2011,4,184.39
61,2012,1,182.11
61,2012,2,180.53
61,2012,3,180.04
61,2012,4,182.72
61,2013,1,181.49
61,2013,2,182.83
61,2013,3,183.13
61,2013,4,182.85
61,2014,1,178.93
61,2014,2,182.76
61,2014,3,183.12
61,2014,4,181.72
61,2015,1,184.38
61,2015,2,187.64
61,2015,3,183.43
61,2015,4,185.48
61,2016,1,183.86
61,2016,2,183.46
61,2016,3,184.06
61,2016,4,184.71
61,2017,1,182.54
61,2017,2,188.25
61,2017,3,185.33
61,2017,4,185.13
61,2018,1,185.04
61,2018,2,184.6
61,2018,3,187.23
61,2018,4,183.86
61,2019,1,187.09
61,2019,2,189.03
61,2019,3,190.79
61,2019,4,192.9
61,2020,1,193.02
61,2020,2,196.88
61,2020,3,200.07
61,2020,4,204.96
61,2021,1,209.74
61,2021,2,217.93
61,2021,3,228.66
61,2021,4,231.98
61,2022,1,242.23
61,2022,2,259.53
61,2022,3,254.96
61,2022,4,256.17
61,2023,1,264.05
61,2023,2,281.87
61,2023,3,289.96
61,2023,4,281.48
61,2024,1,295.48
61,2024,2,308.5
62,1995,1,100
62,1995,2,101.33
62,1995,3,102.76
62,1995,4,103.61
62,1996,1,106.29
62,1996,2,105.18
62,1996,3,104.39
62,1996,4,103.69
62,1997,1,103.43
62,1997,2,103.57
62,1997,3,105.19
62,1997,4,104.86
62,1998,1,108.4
62,1998,2,107.9
62,1998,3,108.95
62,1998,4,109.3
62,1999,1,110.52
62,1999,2,110.9
62,1999,3,112.88
62,1999,4,113.03
62,2000,1,114.68
62,2000,2,118.46
62,2000,3,119.01
62,2000,4,121.82
62,2001,1,123.62
62,2001,2,127.33
62,2001,3,128.96
62,2001,4,130.49
62,2002,1,134.43
62,2002,2,136.24
62,2002,3,140.13
62,2002,4,143.38
62,2003,1,146.08
62,2003,2,148.16
62,2003,3,151.11
62,2003,4,158.16
62,2004,1,161.74
62,2004,2,167.65
62,2004,3,174.9
62,2004,4,181
62,2005,1,184.83
62,2005,2,192.17
62,2005,3,196.28
62,2005,4,198.74
62,2006,1,203.51
62,2006,2,204.71
62,2006,3,203.62
62,2006,4,206.01
62,2007,1,208.18
62,2007,2,205.87
62,2007,3,202.66
62,2007,4,204.21
62,2008,1,205.1
62,2008,2,200.52
62,2008,3,192.47
62,2008,4,192.31
62,2009,1,192.47
62,2009,2,185.4
62,2009,3,183
62,2009,4,179.56
62,2010,1,179.48
62,2010,2,176.8
62,2010,3,180.48
62,2010,4,179.97
62,2011,1,173.22
62,2011,2,169.29
62,2011,3,171.25
62,2011,4,171.39
62,2012,1,169.7
62,2012,2,166.58
62,2012,3,166.28
62,2012,4,167.78
62,2013,1,165.86
62,2013,2,164.01
62,2013,3,165.87
62,2013,4,161.79
62,2014,1,160.9
62,2014,2,162.12
62,2014,3,165.77
62,2014,4,162.47
62,2015,1,167.77
62,2015,2,167.99
62,2015,3,166.36
62,2015,4,164.82
62,2016,1,165.46
62,2016,2,166.54
62,2016,3,167.42
62,2016,4,169.57
62,2017,1,168.13
62,2017,2,169.49
62,2017,3,172.73
62,2017,4,173.9
62,2018,1,169.73
62,2018,2,175.43
62,2018,3,180.02
62,2018,4,181.63
62,2019,1,179.63
62,2019,2,182.59
62,2019,3,183.47
62,2019,4,186.77
62,2020,1,185.41
62,2020,2,188.11
62,2020,3,193.51
62,2020,4,197.35
62,2021,1,203.14
62,2021,2,212.68
62,2021,3,226.77
62,2021,4,229.71
62,2022,1,237.34
62,2022,2,245.4
62,2022,3,247.44
62,2022,4,250.65
62,2023,1,258.54
62,2023,2,259.56
62,2023,3,269.93
62,2023,4,279.37
62,2024,1,272.64
62,2024,2,285.62
63,1995,1,100
63,1995,2,102.69
63,1995,3,105.59
63,1995,4,105.36
63,1996,1,108.55
63,1996,2,108.33
63,1996,3,104.07
63,1996,4,106.46
63,1997,1,106.21
63,1997,2,108.55
63,1997,3,109.35
63,1997,4,111.89
63,1998,1,111.15
63,1998,2,112.79
63,1998,3,111.91
63,1998,4,114.47
63,1999,1,114.5
63,1999,2,117.19
63,1999,3,118.44
63,1999,4,119.8
63,2000,1,121.88
63,2000,2,124.91
63,2000,3,125.81
63,2000,4,128.43
63,2001,1,131.82
63,2001,2,133.12
63,2001,3,137.35
63,2001,4,140.71
63,2002,1,144.62
63,2002,2,150.21
63,2002,3,153.32
63,2002,4,158.36
63,2003,1,160.4
63,2003,2,163.34
63,2003,3,168.29
63,2003,4,176.55
63,2004,1,178.5
63,2004,2,184.57
63,2004,3,196.14
63,2004,4,200.79
63,2005,1,207.64
63,2005,2,216.04
63,2005,3,221.37
63,2005,4,225.73
63,2006,1,229.39
63,2006,2,227.93
63,2006,3,230.07
63,2006,4,233.01
63,2007,1,230.99
63,2007,2,230.11
63,2007,3,227.15
63,2007,4,229.64
63,2008,1,226.49
63,2008,2,223.05
63,2008,3,215.8
63,2008,4,211.85
63,2009,1,213.74
63,2009,2,206.92
63,2009,3,200.43
63,2009,4,199.43
63,2010,1,197.86
63,2010,2,196.14
63,2010,3,196.8
63,2010,4,195.57
63,2011,1,190.84
63,2011,2,186.72
63,2011,3,185.59
63,2011,4,188.28
63,2012,1,184.61
63,2012,2,182.98
63,2012,3,179.63
63,2012,4,180.82
63,2013,1,177.47
63,2013,2,175.45
63,2013,3,176.69
63,2013,4,174.66
63,2014,1,173.28
63,2014,2,176.4
63,2014,3,175.77
63,2014,4,176.53
63,2015,1,178.83
63,2015,2,179.28
63,2015,3,177.35
63,2015,4,179.3
63,2016,1,177.63
63,2016,2,180.09
63,2016,3,181.25
63,2016,4,182.19
63,2017,1,184.66
63,2017,2,187.07
63,2017,3,187.72
63,2017,4,189.28
63,2018,1,189.77
63,2018,2,188.98
63,2018,3,191.62
63,2018,4,193.46
63,2019,1,191.55
63,2019,2,196.42
63,2019,3,198.14
63,2019,4,199.85
63,2020,1,203.11
63,2020,2,203.81
63,2020,3,207.59
63,2020,4,214.65
63,2021,1,222.39
63,2021,2,234.29
63,2021,3,249.81
63,2021,4,252.2
63,2022,1,258.11
63,2022,2,267.53
63,2022,3,281.87
63,2022,4,278.98
63,2023,1,291.49
63,2023,2,301.82
63,2023,3,309.87
63,2023,4,309.95
63,2024,1,310.56
63,2024,2,325.17
64,1995,1,100
64,1995,2,101.33
64,1995,3,102.79
64,1995,4,103.47
64,1996,1,104.73
64,1996,2,102.82
64,1996,3,102.13
64,1996,4,102.16
64,1997,1,103.11
64,1997,2,103.27
64,1997,3,104.73
64,1997,4,106.06
64,1998,1,107.83
64,1998,2,108.35
64,1998,3,109.95
64,1998,4,111.19
64,1999,1,112.69
64,1999,2,113.85
64,1999,3,116.32
64,1999,4,118.03
64,2000,1,119.37
64,2000,2,123.33
64,2000,3,125.52
64,2000,4,127.2
64,2001,1,130.46
64,2001,2,133.24
64,2001,3,136.74
64,2001,4,138.68
64,2002,1,141.82
64,2002,2,145.83
64,2002,3,150.04
64,2002,4,153.07
64,2003,1,154.87
64,2003,2,157.82
64,2003,3,162.14
64,2003,4,168.29
64,2004,1,171.21
64,2004,2,176.23
64,2004,3,185.14
64,2004,4,189.02
64,2005,1,193.12
64,2005,2,199.17
64,2005,3,205.11
64,2005,4,208.66
64,2006,1,210.89
64,2006,2,213.23
64,2006,3,213.32
64,2006,4,213.32
64,2007,1,215.27
64,2007,2,214.02
64,2007,3,212.5
64,2007,4,211.03
64,2008,1,210.87
64,2008,2,206.32
64,2008,3,200.36
64,2008,4,199.3
64,2009,1,201.14
64,2009,2,194.58
64,2009,3,189.59
64,2009,4,189.38
64,2010,1,187.22
64,2010,2,184.51
64,2010,3,186.94
64,2010,4,187.07
64,2011,1,182.43
64,2011,2,178.89
64,2011,3,179.27
64,2011,4,180.6
64,2012,1,177.65
64,2012,2,175.21
64,2012,3,176.11
64,2012,4,176.21
64,2013,1,176
64,2013,2,175.48
64,2013,3,175.62
64,2013,4,174.76
64,2014,1,173.48
64,2014,2,173.88
64,2014,3,175.04
64,2014,4,175.52
64,2015,1,176.17
64,2015,2,177.16
64,2015,3,176.17
64,2015,4,176.16
64,2016,1,175.47
64,2016,2,177.03
64,2016,3,178.33
64,2016,4,177.96
64,2017,1,175.68
64,2017,2,178.53
64,2017,3,179.6
64,2017,4,180.03
64,2018,1,178.89
64,2018,2,180.51
64,2018,3,181.12
64,2018,4,180.14
64,2019,1,182.34
64,2019,2,184.62
64,2019,3,186.57
64,2019,4,187.3
64,2020,1,188.54
64,2020,2,190.45
64,2020,3,194.58
64,2020,4,200.34
64,2021,1,205.4
64,2021,2,216
64,2021,3,227.96
64,2021,4,232.33
64,2022,1,238.76
64,2022,2,252.36
64,2022,3,258.67
64,2022,4,256.82
64,2023,1,257.08
64,2023,2,274.43
64,2023,3,279.76
64,2023,4,283.3
64,2024,1,278.12
64,2024,2,295.94
65,1995,1,100
65,1995,2,98.87
65,1995,3,105.02
65,1995,4,102.92
65,1996,1,104.15
65,1996,2,104.66
65,1996,3,98.4
65,1996,4,102.15
65,1997,1,102.02
65,1997,2,99.18
65,1997,3,100.92
65,1997,4,103.63
65,1998,1,109.6
65,1998,2,108.74
65,1998,3,109.55
65,1998,4,112.08
65,1999,1,111.02
65,1999,2,112.16
65,1999,3,113.53
65,1999,4,115.92
65,2000,1,117.7
65,2000,2,119.08
65,2000,3,122.77
65,2000,4,125.92
65,2001,1,127.61
65,2001,2,132.08
65,2001,3,136.8
65,2001,4,139.05
65,2002,1,141.95
65,2002,2,147.1
65,2002,3,151.67
65,2002,4,155.08
65,2003,1,158.82
65,2003,2,161.72
65,2003,3,166.73
65,2003,4,174.32
65,2004,1,178.02
65,2004,2,184.35
65,2004,3,195.99
65,2004,4,200.13
65,2005,1,205.08
65,2005,2,211.74
65,2005,3,221.32
65,2005,4,226.83
65,2006,1,229.19
65,2006,2,229.79
65,2006,3,229.81
65,2006,4,233.22
65,2007,1,233.98
65,2007,2,232.12
65,2007,3,230.02
65,2007,4,226.13
65,2008,1,225.53
65,2008,2,219
65,2008,3,211.29
65,2008,4,207.86
65,2009,1,211.07
65,2009,2,203.64
65,2009,3,197.91
65,2009,4,197.53
65,2010,1,193.57
65,2010,2,195.38
65,2010,3,195.44
65,2010,4,195.06
65,2011,1,188.45
65,2011,2,185.19
65,2011,3,185.89
65,2011,4,184.86
65,2012,1,183.33
65,2012,2,180.84
65,2012,3,180.97
65,2012,4,180.4
65,2013,1,181.9
65,2013,2,180.27
65,2013,3,179.23
65,2013,4,177.43
65,2014,1,178.99
65,2014,2,177.86
65,2014,3,175.21
65,2014,4,179.7
65,2015,1,180.48
65,2015,2,180.76
65,2015,3,183.19
65,2015,4,180.49
65,2016,1,183.12
65,2016,2,185.31
65,2016,3,179.48
65,2016,4,179.77
65,2017,1,178.17
65,2017,2,181.31
65,2017,3,179.79
65,2017,4,182
65,2018,1,181.2
65,2018,2,185.12
65,2018,3,187.26
65,2018,4,187.41
65,2019,1,190.12
65,2019,2,191.48
65,2019,3,195
65,2019,4,196.26
65,2020,1,195.75
65,2020,2,198.48
65,2020,3,203.02
65,2020,4,210.65
65,2021,1,214.35
65,2021,2,230.21
65,2021,3,242.83
65,2021,4,246.64
65,2022,1,250.12
65,2022,2,268.41
65,2022,3,277.94
65,2022,4,280.28
65,2023,1,276.46
65,2023,2,293.2
65,2023,3,293.92
65,2023,4,303.8
65,2024,1,300.7
65,2024,2,324.51
66,1995,1,100
66,1995,2,101.79
66,1995,3,106.08
66,1995,4,105.67
66,1996,1,108.92
66,1996,2,105.12
66,1996,3,105.83
66,1996,4,106.44
66,1997,1,107.21
66,1997,2,108.18
66,1997,3,109.34
66,1997,4,109.23
66,1998,1,112.66
66,1998,2,112.78
66,1998,3,115.8
66,1998,4,117.3
66,1999,1,119.66
66,1999,2,121.84
66,1999,3,125.3
66,1999,4,126.05
66,2000,1,132.32
66,2000,2,137.32
66,2000,3,139.63
66,2000,4,142.26
66,2001,1,146.37
66,2001,2,149.82
66,2001,3,154.12
66,2001,4,157.53
66,2002,1,160.88
66,2002,2,165.92
66,2002,3,169.95
66,2002,4,174.58
66,2003,1,177.93
66,2003,2,180.76
66,2003,3,185.45
66,2003,4,191.71
66,2004,1,196.91
66,2004,2,203.12
66,2004,3,217.49
66,2004,4,219.48
66,2005,1,228.95
66,2005,2,235.65
66,2005,3,243.97
66,2005,4,249.4
66,2006,1,249.91
66,2006,2,251.78
66,2006,3,249.69
66,2006,4,251.37
66,2007,1,252.12
66,2007,2,249.56
66,2007,3,249.2
66,2007,4,244.46
66,2008,1,243.48
66,2008,2,232.05
66,2008,3,227.45
66,2008,4,219.88
66,2009,1,222.21
66,2009,2,214
66,2009,3,203.17
66,2009,4,205.75
66,2010,1,198.64
66,2010,2,198.18
66,2010,3,201.1
66,2010,4,201.39
66,2011,1,194.15
66,2011,2,191.52
66,2011,3,190.04
66,2011,4,195.74
66,2012,1,188.62
66,2012,2,186.33
66,2012,3,186.08
66,2012,4,188.52
66,2013,1,184.42
66,2013,2,184.68
66,2013,3,185.17
66,2013,4,183.96
66,2014,1,182.81
66,2014,2,188.14
66,2014,3,188.82
66,2014,4,188.11
66,2015,1,188.8
66,2015,2,193.23
66,2015,3,191.67
66,2015,4,191.67
66,2016,1,192.89
66,2016,2,192.23
66,2016,3,195.91
66,2016,4,194.06
66,2017,1,193.01
66,2017,2,197.34
66,2017,3,199.34
66,2017,4,200.55
66,2018,1,197.87
66,2018,2,200.57
66,2018,3,204.31
66,2018,4,201.31
66,2019,1,200.28
66,2019,2,207.13
66,2019,3,206.42
66,2019,4,211.51
66,2020,1,211.49
66,2020,2,213.56
66,2020,3,219.03
66,2020,4,226.74
66,2021,1,233.44
66,2021,2,247.55
66,2021,3,259.86
66,2021,4,269.45
66,2022,1,274.59
66,2022,2,299.88
66,2022,3,300.82
66,2022,4,306.59
66,2023,1,300.61
66,2023,2,307.8
66,2023,3,329.35
66,2023,4,342.8
66,2024,1,331.69
66,2024,2,352.13
67,1995,1,100
67,1995,2,101.02
67,1995,3,104.14
67,1995,4,105.19
67,1996,1,105.71
67,1996,2,104.39
67,1996,3,102.05
67,1996,4,103.83
67,1997,1,103.29
67,1997,2,103.08
67,1997,3,104.01
67,1997,4,104.98
67,1998,1,108.28
67,1998,2,107.66
67,1998,3,108.36
67,1998,4,110.33
67,1999,1,111.68
67,1999,2,111.88
67,1999,3,113.07
67,1999,4,115.02
67,2000,1,115.24
67,2000,2,117.1
67,2000,3,119.71
67,2000,4,122.5
67,2001,1,124.86
67,2001,2,127.85
67,2001,3,130.83
67,2001,4,133.23
67,2002,1,135.57
67,2002,2,139.76
67,2002,3,143.19
67,2002,4,146.51
67,2003,1,148.83
67,2003,2,150.64
67,2003,3,154.5
67,2003,4,158.38
67,2004,1,162.51
67,2004,2,168.85
67,2004,3,175.79
67,2004,4,176.83
67,2005,1,185.01
67,2005,2,189.77
67,2005,3,197.01
67,2005,4,200.58
67,2006,1,203.45
67,2006,2,202.93
67,2006,3,205.51
67,2006,4,206.95
67,2007,1,208.44
67,2007,2,206.64
67,2007,3,204.41
67,2007,4,206.17
67,2008,1,205.4
67,2008,2,199.06
67,2008,3,191.01
67,2008,4,188.02
67,2009,1,190.74
67,2009,2,182.52
67,2009,3,176.62
67,2009,4,175.71
67,2010,1,174.81
67,2010,2,171.55
67,2010,3,172.26
67,2010,4,171.84
67,2011,1,166.48
67,2011,2,163.45
67,2011,3,164.39
67,2011,4,165.89
67,2012,1,160.76
67,2012,2,159.95
67,2012,3,159.43
67,2012,4,160.8
67,2013,1,158.16
67,2013,2,157.59
67,2013,3,156.03
67,2013,4,154.68
67,2014,1,154.38
67,2014,2,152.65
67,2014,3,156.28
67,2014,4,154.33
67,2015,1,157.14
67,2015,2,156.97
67,2015,3,157.86
67,2015,4,157.45
67,2016,1,154.77
67,2016,2,156.99
67,2016,3,159
67,2016,4,159.27
67,2017,1,156.4
67,2017,2,157.72
67,2017,3,162.51
67,2017,4,159.87
67,2018,1,163.77
67,2018,2,160.4
67,2018,3,162.8
67,2018,4,162.6
67,2019,1,163.07
67,2019,2,165.69
67,2019,3,168.41
67,2019,4,170.23
67,2020,1,170.92
67,2020,2,172.29
67,2020,3,179.51
67,2020,4,184.78
67,2021,1,191.25
67,2021,2,202.42
67,2021,3,214.03
67,2021,4,218.22
67,2022,1,229.08
67,2022,2,236.18
67,2022,3,243.74
67,2022,4,245.92
67,2023,1,252.4
67,2023,2,264.27
67,2023,3,267.08
67,2023,4,276.57
67,2024,1,275.85
67,2024,2,285.42
68,1995,1,100
68,1995,2,102.7
68,1995,3,103.79
68,1995,4,104.03
68,1996,1,104.74
68,1996,2,104.88
68,1996,3,104.11
68,1996,4,104.39
68,1997,1,106
68,1997,2,107.86
68,1997,3,107.71
68,1997,4,109.2
68,1998,1,112.49
68,1998,2,113.07
68,1998,3,114.65
68,1998,4,116.69
68,1999,1,119.27
68,1999,2,121.91
68,1999,3,125.45
68,1999,4,125.2
68,2000,1,131.08
68,2000,2,134.2
68,2000,3,139.52
68,2000,4,140.05
68,2001,1,144.45
68,2001,2,147.72
68,2001,3,151.83
68,2001,4,154.39
68,2002,1,157.75
68,2002,2,162.98
68,2002,3,167.59
68,2002,4,170.64
68,2003,1,172.45
68,2003,2,175.32
68,2003,3,178.79
68,2003,4,186.16
68,2004,1,188.63
68,2004,2,195.91
68,2004,3,207.23
68,2004,4,210.11
68,2005,1,215.74
68,2005,2,225.24
68,2005,3,229.64
68,2005,4,234.27
68,2006,1,241.57
68,2006,2,240.63
68,2006,3,238.86
68,2006,4,238.5
68,2007,1,238.08
68,2007,2,236.94
68,2007,3,234.75
68,2007,4,233.69
68,2008,1,233.35
68,2008,2,228.76
68,2008,3,221.03
68,2008,4,218.74
68,2009,1,219.25
68,2009,2,210.92
68,2009,3,205.78
68,2009,4,203.81
68,2010,1,201.6
68,2010,2,198.4
68,2010,3,201.52
68,2010,4,202.86
68,2011,1,198.07
68,2011,2,194.06
68,2011,3,196.57
68,2011,4,197.52
68,2012,1,194.79
68,2012,2,194.81
68,2012,3,195.21
68,2012,4,194.94
68,2013,1,194.96
68,2013,2,194.62
68,2013,3,195.12
68,2013,4,192.39
68,2014,1,191.72
68,2014,2,195.98
68,2014,3,198.01
68,2014,4,197.83
68,2015,1,201.89
68,2015,2,202.14
68,2015,3,201.67
68,2015,4,200.41
68,2016,1,203.48
68,2016,2,202.9
68,2016,3,203.45
68,2016,4,205.07
68,2017,1,200.39
68,2017,2,201.69
68,2017,3,203.01
68,2017,4,202.88
68,2018,1,201.93
68,2018,2,204.39
68,2018,3,204.83
68,2018,4,204.22
68,2019,1,204.75
68,2019,2,207
68,2019,3,208.34
68,2019,4,209.2
68,2020,1,209.43
68,2020,2,211.03
68,2020,3,215.13
68,2020,4,220.83
68,2021,1,226.4
68,2021,2,237.13
68,2021,3,247.75
68,2021,4,254.29
68,2022,1,260.57
68,2022,2,277.16
68,2022,3,282.38
68,2022,4,277.88
68,2023,1,281.98
68,2023,2,296.4
68,2023,3,299.7
68,2023,4,309.66
68,2024,1,311.23
68,2024,2,318.81
69,1995,1,100
69,1995,2,100.61
69,1995,3,102.98
69,1995,4,103.97
69,1996,1,106.79
69,1996,2,101.83
69,1996,3,105.91
69,1996,4,104.02
69,1997,1,108.94
69,1997,2,108.3
69,1997,3,106.83
69,1997,4,110.52
69,1998,1,113.81
69,1998,2,113.5
69,1998,3,117.42
69,1998,4,117.94
69,1999,1,120.84
69,1999,2,126.38
69,1999,3,127.44
69,1999,4,131.91
69,2000,1,139.75
69,2000,2,141.8
69,2000,3,146.9
69,2000,4,146.6
69,2001,1,151.83
69,2001,2,157.27
69,2001,3,160.82
69,2001,4,163.28
69,2002,1,168.09
69,2002,2,172.38
69,2002,3,176.38
69,2002,4,180.74
69,2003,1,183.58
69,2003,2,184.97
69,2003,3,188.26
69,2003,4,192.53
69,2004,1,198.75
69,2004,2,201.27
69,2004,3,216.27
69,2004,4,219.53
69,2005,1,222.37
69,2005,2,243.85
69,2005,3,241.99
69,2005,4,249.07
69,2006,1,249.14
69,2006,2,256.33
69,2006,3,251.6
69,2006,4,250.18
69,2007,1,256.83
69,2007,2,248.13
69,2007,3,245.75
69,2007,4,244.25
69,2008,1,248.86
69,2008,2,237.65
69,2008,3,228.04
69,2008,4,229.35
69,2009,1,231.16
69,2009,2,220.13
69,2009,3,218.61
69,2009,4,212.08
69,2010,1,210.22
69,2010,2,210.41
69,2010,3,211.05
69,2010,4,212.57
69,2011,1,208.09
69,2011,2,204.69
69,2011,3,203
69,2011,4,203.85
69,2012,1,201.25
69,2012,2,197.75
69,2012,3,201.43
69,2012,4,202.17
69,2013,1,202.66
69,2013,2,200.42
69,2013,3,202.68
69,2013,4,206.27
69,2014,1,206.54
69,2014,2,210.03
69,2014,3,210.51
69,2014,4,209.43
69,2015,1,208.51
69,2015,2,211.33
69,2015,3,211.89
69,2015,4,212.57
69,2016,1,207.28
69,2016,2,215.13
69,2016,3,216.02
69,2016,4,211.83
69,2017,1,211.54
69,2017,2,214.23
69,2017,3,211.38
69,2017,4,212.76
69,2018,1,211.19
69,2018,2,212.61
69,2018,3,208.58
69,2018,4,209.63
69,2019,1,215.92
69,2019,2,215.84
69,2019,3,218.96
69,2019,4,216.73
69,2020,1,217.89
69,2020,2,219.26
69,2020,3,222.63
69,2020,4,226.31
69,2021,1,234.87
69,2021,2,244.55
69,2021,3,250.34
69,2021,4,253.03
69,2022,1,261.19
69,2022,2,280.55
69,2022,3,272.61
69,2022,4,286.87
69,2023,1,277.25
69,2023,2,294.53
69,2023,3,302.9
69,2023,4,287.19
69,2024,1,313.35
69,2024,2,306.42
70,1995,1,100
70,1995,2,100.63
70,1995,3,102.16
70,1995,4,102.28
70,1996,1,103.53
70,1996,2,102.26
70,1996,3,102.92
70,1996,4,102.11
70,1997,1,102.92
70,1997,2,103.44
70,1997,3,104.97
70,1997,4,106.46
70,1998,1,108.75
70,1998,2,108.98
70,1998,3,110.83
70,1998,4,111.73
70,1999,1,113.35
70,1999,2,115.74
70,1999,3,118.96
70,1999,4,120.96
70,2000,1,124.85
70,2000,2,128.47
70,2000,3,132.06
70,2000,4,134.37
70,2001,1,136.99
70,2001,2,141.38
70,2001,3,146.4
70,2001,4,148.09
70,2002,1,153.05
70,2002,2,158.9
70,2002,3,164.59
70,2002,4,167.49
70,2003,1,170.48
70,2003,2,173.56
70,2003,3,178.25
70,2003,4,186.89
70,2004,1,190.54
70,2004,2,195.51
70,2004,3,209.47
70,2004,4,215.47
70,2005,1,221.22
70,2005,2,230.56
70,2005,3,239.7
70,2005,4,247.23
70,2006,1,252.2
70,2006,2,254.96
70,2006,3,257.56
70,2006,4,257.52
70,2007,1,257.71
70,2007,2,257.51
70,2007,3,254.73
70,2007,4,254.24
70,2008,1,252.71
70,2008,2,245.68
70,2008,3,238.5
70,2008,4,235.91
70,2009,1,235.18
70,2009,2,227.16
70,2009,3,222.73
70,2009,4,221.08
70,2010,1,220.3
70,2010,2,219.16
70,2010,3,220.55
70,2010,4,220.38
70,2011,1,215.86
70,2011,2,212.27
70,2011,3,211.75
70,2011,4,212
70,2012,1,209.69
70,2012,2,207.36
70,2012,3,208.09
70,2012,4,209.1
70,2013,1,209.16
70,2013,2,209.67
70,2013,3,210.56
70,2013,4,211.19
70,2014,1,212.24
70,2014,2,215.44
70,2014,3,218.05
70,2014,4,219.81
70,2015,1,221.48
70,2015,2,224.14
70,2015,3,225.61
70,2015,4,226.59
70,2016,1,227.33
70,2016,2,230.87
70,2016,3,232.92
70,2016,4,234.32
70,2017,1,233.42
70,2017,2,238.63
70,2017,3,240.38
70,2017,4,241.23
70,2018,1,243.23
70,2018,2,245.22
70,2018,3,247.5
70,2018,4,248.29
70,2019,1,250.03
70,2019,2,254.7
70,2019,3,257.44
70,2019,4,258.81
70,2020,1,262.13
70,2020,2,264.36
70,2020,3,268.76
70,2020,4,274.58
70,2021,1,280.02
70,2021,2,293.37
70,2021,3,303.13
70,2021,4,309.95
70,2022,1,318.03
70,2022,2,341.43
70,2022,3,343.3
70,2022,4,341.37
70,2023,1,344.62
70,2023,2,362.93
70,2023,3,371.19
70,2023,4,374.83
70,2024,1,381.43
70,2024,2,399.04
71,1995,1,100
71,1995,2,96.71
71,1995,3,96.49
71,1995,4,102.16
71,1996,1,99.83
71,1996,2,96.92
71,1996,3,99.29
71,1996,4,101.94
71,1997,1,98.01
71,1997,2,98.6
71,1997,3,98.2
71,1997,4,101.23
71,1998,1,106.67
71,1998,2,105.86
71,1998,3,103.95
71,1998,4,105.73
71,1999,1,108.73
71,1999,2,108.7
71,1999,3,107.91
71,1999,4,112.73
71,2000,1,114.76
71,2000,2,115.34
71,2000,3,119.76
71,2000,4,119.79
71,2001,1,127.91
71,2001,2,129.89
71,2001,3,134.52
71,2001,4,139.35
71,2002,1,143.47
71,2002,2,152.47
71,2002,3,155.61
71,2002,4,161.1
71,2003,1,164.88
71,2003,2,168.16
71,2003,3,171.34
71,2003,4,180.82
71,2004,1,185.42
71,2004,2,192
71,2004,3,198.82
71,2004,4,207.05
71,2005,1,221.25
71,2005,2,224.77
71,2005,3,233.18
71,2005,4,239.91
71,2006,1,253.91
71,2006,2,250.82
71,2006,3,259.4
71,2006,4,258.11
71,2007,1,261.61
71,2007,2,259.5
71,2007,3,262.32
71,2007,4,266.66
71,2008,1,262.98
